ReturnID,SaleID,OrderID,ReturnDate,DaysAfterPurchase,ReturnReason,ReturnQuantity,RefundAmount,RestockingFee,ReturnStatus
R0004222,SL000083834,O00048794,2023-08-04,21,Damaged item,1,8.0,0.0,Completed
R0004223,SL000083854,O00048804,2023-11-24,6,Faulty product,1,76.05,0.0,Completed
R0004224,SL000083855,O00048805,2025-02-07,5,Size or fit issue,1,200.96,0.0,Completed
R0004225,SL000083863,O00048809,2024-01-13,13,Incorrect item,1,80.0,0.0,Completed
R0004226,SL000083882,O00048821,2023-10-31,10,Not as described,1,49.96,0.0,Completed
R0004227,SL000083913,O00048835,2023-04-08,26,Damaged item,1,180.96,0.0,Completed
R0004228,SL000083932,O00048844,2023-10-15,9,Not as described,1,11.4,0.0,Completed
R0004229,SL000083955,O00048857,2025-12-08,3,Changed mind,2,20.16,0.0,Completed
R0004230,SL000083978,O00048873,2025-01-02,6,Damaged item,1,100.69,0.0,Completed
R0004231,SL000084001,O00048886,2025-03-05,9,Faulty product,1,93.09,0.0,Completed
R0004232,SL000084009,O00048890,2024-11-12,10,Faulty product,1,41.65,0.0,Completed
R0004233,SL000084028,O00048901,2025-04-06,16,Not as described,1,7.52,0.0,Completed
R0004234,SL000084034,O00048906,2025-02-08,7,Changed mind,1,11.64,0.0,Completed
R0004235,SL000084036,O00048908,2023-05-31,17,Damaged item,1,26.44,0.0,Completed
R0004236,SL000084061,O00048921,2023-07-03,6,Late delivery,1,23.78,0.0,Completed
R0004237,SL000084110,O00048952,2024-09-24,5,Not as described,1,264.16,0.0,Completed
R0004238,SL000084158,O00048980,2023-12-06,10,Damaged item,1,6.33,0.0,Completed
R0004239,SL000084167,O00048987,2023-01-11,2,Size or fit issue,1,61.18,0.0,Completed
R0004240,SL000084225,O00049019,2025-11-27,5,Not as described,2,4.14,0.0,Completed
R0004241,SL000084226,O00049020,2025-11-27,2,Changed mind,1,26.9,0.0,Completed
R0004242,SL000084233,O00049026,2025-10-30,10,Incorrect item,1,34.81,0.0,Completed
R0004243,SL000084247,O00049034,2025-02-21,4,Faulty product,1,194.66,0.0,Completed
R0004244,SL000084268,O00049045,2024-12-12,12,Changed mind,1,150.36,0.0,Completed
R0004245,SL000084287,O00049057,2024-11-11,3,Faulty product,1,8.9,0.0,Completed
R0004246,SL000084292,O00049061,2024-12-02,4,Not as described,1,6.72,0.0,Completed
R0004247,SL000084294,O00049061,2024-12-03,5,Changed mind,4,46.5,8.2,Completed
R0004248,SL000084302,O00049066,2025-08-03,14,Faulty product,1,33.33,0.0,Completed
R0004249,SL000084317,O00049071,2023-12-11,15,Changed mind,1,9.0,0.0,Completed
R0004250,SL000084365,O00049099,2025-12-15,4,Damaged item,1,57.86,0.0,Completed
R0004251,SL000084406,O00049128,2025-08-11,22,Size or fit issue,1,189.9,0.0,Completed
R0004252,SL000084410,O00049132,2025-06-27,13,Late delivery,2,53.9,0.0,Completed
R0004253,SL000084416,O00049136,2025-05-19,14,Size or fit issue,2,102.84,0.0,Completed
R0004254,SL000084420,O00049138,2024-03-17,38,Size or fit issue,4,187.64,0.0,Completed
R0004255,SL000084426,O00049142,2025-04-25,4,Changed mind,1,64.66,0.0,Completed
R0004256,SL000084427,O00049142,2025-05-07,16,Damaged item,1,76.05,0.0,Completed
R0004257,SL000084503,O00049186,2024-09-22,11,Damaged item,1,79.26,0.0,Completed
R0004258,SL000084551,O00049216,2025-01-18,6,Faulty product,1,25.83,0.0,Completed
R0004259,SL000084558,O00049221,2023-12-29,10,Changed mind,3,101.99,18.0,Completed
R0004260,SL000084577,O00049232,2024-09-20,18,Changed mind,1,106.44,0.0,Completed
R0004261,SL000084600,O00049247,2025-06-30,10,Faulty product,1,26.47,0.0,Completed
R0004262,SL000084618,O00049256,2023-07-21,5,Incorrect item,2,71.45,0.0,Completed
R0004263,SL000084748,O00049334,2023-02-27,6,Size or fit issue,4,91.18,0.0,Completed
R0004264,SL000084756,O00049339,2024-08-23,6,Faulty product,1,337.81,0.0,Completed
R0004265,SL000084769,O00049348,2023-05-14,3,Changed mind,1,176.71,0.0,Completed
R0004266,SL000084773,O00049350,2024-01-15,2,Incorrect item,3,50.89,0.0,Completed
R0004267,SL000084791,O00049360,2026-01-04,16,Not as described,2,57.74,0.0,Completed
R0004268,SL000084797,O00049364,2025-09-15,15,Late delivery,1,11.44,0.0,Completed
R0004269,SL000084823,O00049381,2025-06-22,8,Late delivery,1,160.18,0.0,Completed
R0004270,SL000084834,O00049388,2024-06-13,1,Damaged item,1,7.92,0.0,Completed
R0004271,SL000084874,O00049409,2023-12-02,5,Faulty product,1,124.49,0.0,Completed
R0004272,SL000084890,O00049418,2024-01-28,7,Size or fit issue,1,56.41,0.0,Completed
R0004273,SL000084893,O00049419,2024-05-16,10,Not as described,2,8.58,0.0,Completed
R0004274,SL000084935,O00049442,2023-09-14,13,Faulty product,1,42.21,0.0,Completed
R0004275,SL000084955,O00049457,2023-06-11,15,Damaged item,1,287.51,0.0,Completed
R0004276,SL000084958,O00049458,2025-09-25,9,Changed mind,1,68.11,0.0,Completed
R0004277,SL000084976,O00049468,2023-05-30,8,Size or fit issue,1,28.17,0.0,Completed
R0004278,SL000084999,O00049481,2025-07-28,3,Not as described,1,62.51,0.0,Pending
R0004279,SL000085022,O00049497,2023-03-19,15,Changed mind,1,62.1,10.96,Completed
R0004280,SL000085033,O00049504,2025-07-14,18,Faulty product,1,62.4,0.0,Completed
R0004281,SL000085078,O00049529,2023-11-06,24,Faulty product,1,217.32,0.0,Completed
R0004282,SL000085086,O00049534,2023-01-14,10,Incorrect item,1,65.11,0.0,Completed
R0004283,SL000085099,O00049543,2024-08-09,6,Changed mind,1,63.24,0.0,Completed
R0004284,SL000085100,O00049543,2024-08-06,3,Incorrect item,2,10.64,0.0,Completed
R0004285,SL000085106,O00049549,2024-12-31,7,Incorrect item,1,149.98,0.0,Completed
R0004286,SL000085107,O00049549,2025-01-18,25,Damaged item,1,56.14,0.0,Completed
R0004287,SL000085143,O00049573,2023-05-16,14,Size or fit issue,1,14.47,0.0,Completed
R0004288,SL000085151,O00049578,2023-04-24,6,Size or fit issue,1,33.95,0.0,Completed
R0004289,SL000085168,O00049586,2025-12-31,15,Incorrect item,1,399.13,0.0,Completed
R0004290,SL000085213,O00049613,2026-01-16,22,Not as described,1,69.45,0.0,Completed
R0004291,SL000085215,O00049614,2024-05-31,10,Incorrect item,1,138.69,0.0,Completed
R0004292,SL000085223,O00049619,2025-05-25,25,Faulty product,1,17.67,0.0,Completed
R0004293,SL000085237,O00049627,2024-12-19,7,Changed mind,1,10.82,0.0,Completed
R0004294,SL000085273,O00049654,2023-10-14,6,Faulty product,1,7.52,0.0,Completed
R0004295,SL000085281,O00049660,2024-02-09,4,Faulty product,1,12.0,0.0,Completed
R0004296,SL000085318,O00049680,2025-11-25,15,Size or fit issue,3,69.78,0.0,Pending
R0004297,SL000085399,O00049724,2023-10-13,13,Changed mind,4,75.48,0.0,Completed
R0004298,SL000085419,O00049736,2025-09-29,3,Size or fit issue,1,108.17,0.0,Completed
R0004299,SL000085427,O00049741,2023-12-20,4,Faulty product,4,91.97,0.0,Completed
R0004300,SL000085429,O00049743,2024-07-15,6,Damaged item,1,35.0,0.0,Completed
R0004301,SL000085481,O00049773,2024-11-28,5,Changed mind,1,54.96,0.0,Completed
R0004302,SL000085500,O00049786,2024-01-06,2,Incorrect item,1,109.07,0.0,Completed
R0004303,SL000085512,O00049792,2024-12-12,3,Late delivery,1,29.75,0.0,Completed
R0004304,SL000085516,O00049795,2023-09-16,27,Incorrect item,1,257.72,0.0,Completed
R0004305,SL000085553,O00049815,2024-12-02,17,Faulty product,2,212.78,0.0,Completed
R0004306,SL000085577,O00049827,2023-07-25,7,Changed mind,1,56.81,10.03,Completed
R0004307,SL000085581,O00049829,2025-08-01,7,Incorrect item,1,22.94,0.0,Completed
R0004308,SL000085604,O00049841,2024-12-18,24,Changed mind,1,98.5,0.0,Completed
R0004309,SL000085615,O00049849,2023-11-07,3,Late delivery,1,142.3,0.0,Completed
R0004310,SL000085637,O00049859,2024-06-05,13,Late delivery,2,385.43,0.0,Pending
R0004311,SL000085677,O00049883,2025-06-29,3,Changed mind,1,63.2,0.0,Completed
R0004312,SL000085687,O00049889,2023-11-17,3,Damaged item,1,11.64,0.0,Completed
R0004313,SL000085689,O00049889,2023-12-08,24,Incorrect item,1,80.0,0.0,Pending
R0004314,SL000085727,O00049910,2023-10-03,6,Size or fit issue,1,18.07,0.0,Completed
R0004315,SL000085736,O00049915,2025-12-02,7,Changed mind,1,8.82,1.56,Completed
R0004316,SL000085742,O00049918,2024-11-14,6,Incorrect item,1,115.55,0.0,Completed
R0004317,SL000085746,O00049919,2025-12-31,8,Changed mind,3,82.41,0.0,Completed
R0004318,SL000085779,O00049941,2023-04-04,5,Not as described,1,34.3,0.0,Completed
R0004319,SL000085785,O00049945,2025-01-14,13,Changed mind,1,117.03,0.0,Completed
R0004320,SL000085798,O00049952,2023-11-29,12,Faulty product,1,22.64,0.0,Completed
R0004321,SL000085809,O00049956,2023-11-18,2,Changed mind,1,41.03,0.0,Pending
R0004322,SL000085831,O00049969,2024-11-13,5,Faulty product,1,44.36,0.0,Completed
R0004323,SL000085862,O00049988,2024-01-02,22,Changed mind,1,28.0,0.0,Completed
R0004324,SL000085872,O00049992,2023-12-26,3,Changed mind,1,342.73,60.48,Completed
R0004325,SL000085879,O00049997,2024-12-27,9,Changed mind,1,374.07,0.0,Completed
R0004326,SL000085888,O00050002,2024-08-15,8,Changed mind,2,56.1,0.0,Completed
R0004327,SL000085894,O00050007,2023-11-12,4,Changed mind,1,21.42,0.0,Completed
R0004328,SL000085946,O00050040,2023-01-16,11,Incorrect item,1,68.91,0.0,Completed
R0004329,SL000085975,O00050058,2023-06-02,28,Changed mind,1,14.63,0.0,Completed
R0004330,SL000085991,O00050067,2023-12-22,14,Incorrect item,2,20.4,0.0,Completed
R0004331,SL000086061,O00050100,2023-06-26,11,Changed mind,1,8.36,1.48,Completed
R0004332,SL000086063,O00050102,2023-01-18,11,Changed mind,1,34.49,0.0,Completed
R0004333,SL000086081,O00050111,2023-05-16,1,Faulty product,1,27.86,0.0,Completed
R0004334,SL000086083,O00050112,2024-03-11,25,Faulty product,3,88.48,0.0,Completed
R0004335,SL000086091,O00050117,2024-04-30,3,Damaged item,1,19.92,0.0,Completed
R0004336,SL000086129,O00050140,2023-04-25,12,Faulty product,1,7.92,0.0,Completed
R0004337,SL000086156,O00050152,2023-09-15,10,Changed mind,1,80.0,0.0,Completed
R0004338,SL000086164,O00050155,2024-07-10,13,Not as described,3,99.96,0.0,Completed
R0004339,SL000086189,O00050168,2025-08-07,12,Damaged item,1,101.05,0.0,Completed
R0004340,SL000086213,O00050181,2025-09-05,10,Changed mind,1,8.56,0.0,Completed
R0004341,SL000086237,O00050193,2025-02-02,6,Damaged item,1,37.73,0.0,Completed
R0004342,SL000086275,O00050211,2025-03-13,16,Damaged item,1,34.65,0.0,Completed
R0004343,SL000086280,O00050213,2025-01-15,3,Size or fit issue,2,75.77,0.0,Completed
R0004344,SL000086306,O00050229,2025-09-10,24,Faulty product,1,196.23,0.0,Completed
R0004345,SL000086318,O00050236,2024-05-14,6,Changed mind,1,89.5,15.79,Completed
R0004346,SL000086324,O00050240,2025-12-28,4,Faulty product,1,55.5,0.0,Completed
R0004347,SL000086327,O00050243,2025-01-27,6,Changed mind,1,143.95,25.4,Completed
R0004348,SL000086328,O00050243,2025-01-26,5,Changed mind,1,25.88,4.57,Completed
R0004349,SL000086337,O00050248,2025-10-06,5,Changed mind,1,78.81,0.0,Completed
R0004350,SL000086343,O00050250,2025-01-11,13,Damaged item,1,29.23,0.0,Completed
R0004351,SL000086360,O00050261,2023-10-31,5,Not as described,1,179.12,0.0,Completed
R0004352,SL000086393,O00050283,2024-03-13,9,Not as described,1,25.13,0.0,Completed
R0004353,SL000086428,O00050306,2024-10-08,18,Not as described,1,106.39,0.0,Completed
R0004354,SL000086463,O00050328,2023-06-18,8,Changed mind,1,11.76,0.0,Completed
R0004355,SL000086480,O00050338,2023-07-20,3,Changed mind,1,64.04,11.3,Completed
R0004356,SL000086508,O00050353,2025-07-18,7,Size or fit issue,1,53.32,0.0,Completed
R0004357,SL000086581,O00050395,2023-12-23,9,Damaged item,1,52.41,0.0,Completed
R0004358,SL000086604,O00050410,2023-02-03,2,Damaged item,1,27.85,0.0,Completed
R0004359,SL000086643,O00050431,2025-01-22,7,Changed mind,1,37.16,0.0,Completed
R0004360,SL000086702,O00050466,2025-02-10,4,Late delivery,2,21.05,0.0,Completed
R0004361,SL000086707,O00050467,2024-12-20,6,Changed mind,1,3.57,0.63,Completed
R0004362,SL000086723,O00050474,2023-12-25,10,Damaged item,3,89.25,0.0,Completed
R0004363,SL000086738,O00050483,2024-11-12,8,Size or fit issue,1,43.32,0.0,Completed
R0004364,SL000086752,O00050488,2024-07-04,4,Not as described,1,80.67,0.0,Completed
R0004365,SL000086807,O00050519,2025-04-28,5,Changed mind,1,224.23,0.0,Completed
R0004366,SL000086848,O00050543,2024-04-22,10,Size or fit issue,2,68.6,0.0,Completed
R0004367,SL000086888,O00050563,2025-01-21,12,Size or fit issue,1,110.38,0.0,Completed
R0004368,SL000086951,O00050597,2025-06-16,2,Not as described,1,95.54,0.0,Completed
R0004369,SL000087030,O00050642,2023-03-09,8,Late delivery,1,230.28,0.0,Completed
R0004370,SL000087115,O00050693,2024-11-30,2,Size or fit issue,1,11.57,0.0,Completed
R0004371,SL000087125,O00050697,2024-10-31,10,Size or fit issue,1,19.42,0.0,Pending
R0004372,SL000087140,O00050707,2024-12-31,18,Size or fit issue,1,120.4,0.0,Completed
R0004373,SL000087146,O00050710,2023-12-14,6,Faulty product,1,201.79,0.0,Completed
R0004374,SL000087157,O00050719,2023-12-17,3,Size or fit issue,2,33.44,0.0,Completed
R0004375,SL000087232,O00050761,2025-06-09,10,Changed mind,1,28.04,0.0,Completed
R0004376,SL000087233,O00050761,2025-06-14,15,Size or fit issue,1,68.4,0.0,Completed
R0004377,SL000087249,O00050770,2024-02-20,11,Damaged item,1,17.85,0.0,Completed
R0004378,SL000087254,O00050771,2023-06-03,2,Changed mind,1,99.68,0.0,Completed
R0004379,SL000087305,O00050799,2025-10-11,13,Changed mind,1,109.01,0.0,Completed
R0004380,SL000087307,O00050800,2025-04-21,25,Damaged item,1,21.91,0.0,Completed
R0004381,SL000087334,O00050815,2025-01-02,26,Damaged item,1,27.25,0.0,Completed
R0004382,SL000087352,O00050823,2024-11-19,4,Late delivery,1,7.84,0.0,Completed
R0004383,SL000087358,O00050828,2024-11-19,12,Changed mind,1,13.45,0.0,Pending
R0004384,SL000087360,O00050830,2023-06-25,8,Faulty product,1,200.78,0.0,Completed
R0004385,SL000087364,O00050833,2025-03-19,14,Damaged item,4,40.92,0.0,Completed
R0004386,SL000087404,O00050859,2023-10-30,6,Damaged item,1,34.1,0.0,Completed
R0004387,SL000087409,O00050861,2023-10-20,8,Size or fit issue,3,11.67,0.0,Completed
R0004388,SL000087426,O00050870,2023-11-22,5,Damaged item,1,80.0,0.0,Completed
R0004389,SL000087434,O00050875,2024-08-23,16,Changed mind,1,17.1,0.0,Completed
R0004390,SL000087437,O00050878,2024-10-02,11,Changed mind,1,17.88,0.0,Completed
R0004391,SL000087481,O00050905,2025-03-19,9,Size or fit issue,2,66.5,0.0,Completed
R0004392,SL000087487,O00050908,2023-11-26,19,Faulty product,1,252.57,0.0,Completed
R0004393,SL000087493,O00050914,2023-12-03,7,Changed mind,1,23.01,0.0,Completed
R0004394,SL000087494,O00050914,2023-12-12,16,Faulty product,1,3.17,0.0,Completed
R0004395,SL000087510,O00050924,2023-08-11,6,Changed mind,1,11.88,0.0,Completed
R0004396,SL000087529,O00050937,2023-11-17,12,Damaged item,1,194.22,0.0,Completed
R0004397,SL000087530,O00050938,2024-03-18,19,Faulty product,1,16.34,0.0,Completed
R0004398,SL000087543,O00050943,2024-09-13,2,Faulty product,1,6.48,0.0,Completed
R0004399,SL000087547,O00050947,2024-12-24,2,Damaged item,3,124.08,0.0,Completed
R0004400,SL000087565,O00050957,2025-12-05,4,Incorrect item,3,89.25,0.0,Completed
R0004401,SL000087579,O00050966,2024-09-09,10,Damaged item,1,76.12,0.0,Completed
R0004402,SL000087593,O00050973,2025-10-23,15,Incorrect item,3,48.02,0.0,Completed
R0004403,SL000087652,O00051005,2025-11-12,14,Changed mind,1,67.54,0.0,Completed
R0004404,SL000087660,O00051008,2024-11-29,4,Faulty product,1,90.61,0.0,Completed
R0004405,SL000087718,O00051039,2025-12-23,6,Late delivery,1,139.22,0.0,Completed
R0004406,SL000087733,O00051049,2024-11-20,11,Damaged item,1,84.16,0.0,Completed
R0004407,SL000087734,O00051050,2025-02-24,12,Damaged item,1,80.0,0.0,Completed
R0004408,SL000087752,O00051060,2023-03-19,10,Faulty product,1,11.88,0.0,Completed
R0004409,SL000087755,O00051061,2023-08-22,10,Faulty product,2,37.68,0.0,Completed
R0004410,SL000087807,O00051090,2025-11-20,5,Changed mind,1,59.87,0.0,Completed
R0004411,SL000087831,O00051108,2023-12-26,10,Faulty product,1,10.95,0.0,Completed
R0004412,SL000087849,O00051118,2024-12-01,9,Changed mind,1,2.16,0.0,Completed
R0004413,SL000087854,O00051122,2025-04-16,11,Not as described,2,32.69,0.0,Completed
R0004414,SL000087967,O00051188,2024-07-01,5,Changed mind,1,173.06,30.54,Pending
R0004415,SL000087988,O00051199,2024-01-09,3,Damaged item,2,65.99,0.0,Completed
R0004416,SL000087999,O00051204,2025-06-26,3,Faulty product,1,147.94,0.0,Completed
R0004417,SL000088097,O00051274,2024-03-28,21,Changed mind,1,70.92,0.0,Completed
R0004418,SL000088115,O00051283,2023-03-27,17,Changed mind,2,37.12,0.0,Completed
R0004419,SL000088142,O00051298,2024-01-06,16,Faulty product,1,30.45,0.0,Completed
R0004420,SL000088155,O00051306,2025-05-29,6,Size or fit issue,1,52.25,0.0,Completed
R0004421,SL000088224,O00051340,2025-12-26,38,Size or fit issue,2,115.2,0.0,Completed
R0004422,SL000088249,O00051358,2024-01-09,13,Changed mind,1,7.84,0.0,Completed
R0004423,SL000088273,O00051370,2024-01-29,4,Size or fit issue,1,399.13,0.0,Completed
R0004424,SL000088289,O00051379,2023-12-01,7,Faulty product,2,191.86,0.0,Completed
R0004425,SL000088290,O00051380,2025-08-21,6,Incorrect item,4,212.08,0.0,Completed
R0004426,SL000088292,O00051382,2023-07-12,6,Faulty product,1,57.25,0.0,Completed
R0004427,SL000088332,O00051406,2025-06-12,10,Incorrect item,1,20.28,0.0,Completed
R0004428,SL000088338,O00051410,2025-12-28,14,Changed mind,1,45.32,0.0,Completed
R0004429,SL000088345,O00051416,2025-12-31,11,Size or fit issue,4,93.15,0.0,Completed
R0004430,SL000088357,O00051422,2024-12-07,8,Faulty product,1,50.27,0.0,Completed
R0004431,SL000088366,O00051426,2025-12-26,7,Faulty product,1,377.88,0.0,Completed
R0004432,SL000088368,O00051427,2025-01-09,9,Damaged item,1,17.67,0.0,Completed
R0004433,SL000088369,O00051428,2024-11-24,4,Changed mind,1,146.0,0.0,Completed
R0004434,SL000088371,O00051428,2024-11-27,7,Late delivery,1,2.25,0.0,Completed
R0004435,SL000088373,O00051429,2024-02-29,6,Faulty product,1,77.6,0.0,Completed
R0004436,SL000088425,O00051464,2024-09-19,11,Faulty product,2,20.64,0.0,Completed
R0004437,SL000088447,O00051478,2024-12-05,15,Incorrect item,1,6.0,0.0,Completed
R0004438,SL000088506,O00051513,2025-07-08,3,Changed mind,1,103.56,0.0,Completed
R0004439,SL000088558,O00051542,2025-12-19,18,Damaged item,1,39.62,0.0,Completed
R0004440,SL000088572,O00051550,2024-12-18,10,Incorrect item,1,54.39,0.0,Completed
R0004441,SL000088580,O00051554,2023-03-06,5,Damaged item,1,31.43,0.0,Completed
R0004442,SL000088637,O00051590,2024-02-28,36,Changed mind,1,45.64,0.0,Completed
R0004443,SL000088643,O00051594,2024-02-17,8,Damaged item,1,7.36,0.0,Completed
R0004444,SL000088651,O00051597,2023-01-25,19,Not as described,1,33.25,0.0,Completed
R0004445,SL000088663,O00051604,2025-12-09,22,Incorrect item,2,11.84,0.0,Completed
R0004446,SL000088703,O00051622,2024-02-27,5,Size or fit issue,1,111.06,0.0,Completed
R0004447,SL000088725,O00051637,2023-09-06,25,Damaged item,1,284.6,0.0,Completed
R0004448,SL000088729,O00051637,2023-08-17,5,Changed mind,3,102.9,0.0,Completed
R0004449,SL000088742,O00051646,2025-09-07,3,Not as described,1,26.01,0.0,Pending
R0004450,SL000088759,O00051656,2024-08-12,2,Size or fit issue,1,21.91,0.0,Completed
R0004451,SL000088798,O00051682,2023-07-08,13,Changed mind,2,114.25,0.0,Completed
R0004452,SL000088827,O00051700,2023-10-23,12,Size or fit issue,4,117.97,0.0,Completed
R0004453,SL000088848,O00051714,2023-05-06,17,Changed mind,3,66.99,0.0,Completed
R0004454,SL000088887,O00051739,2023-12-16,4,Damaged item,1,327.68,0.0,Completed
R0004455,SL000088895,O00051745,2025-11-28,9,Changed mind,1,7.0,1.24,Completed
R0004456,SL000088928,O00051764,2025-12-27,20,Late delivery,1,30.45,0.0,Completed
R0004457,SL000088974,O00051797,2025-03-02,18,Changed mind,1,80.5,0.0,Completed
R0004458,SL000089023,O00051826,2025-08-29,1,Damaged item,1,24.98,0.0,Completed
R0004459,SL000089029,O00051829,2024-04-16,5,Changed mind,2,129.06,0.0,Completed
R0004460,SL000089066,O00051850,2023-11-03,15,Faulty product,1,172.62,0.0,Completed
R0004461,SL000089082,O00051856,2024-12-19,20,Damaged item,1,248.24,0.0,Completed
R0004462,SL000089087,O00051858,2025-01-18,9,Changed mind,1,329.75,0.0,Pending
R0004463,SL000089096,O00051863,2024-03-01,10,Changed mind,1,28.32,0.0,Completed
R0004464,SL000089104,O00051865,2023-01-29,7,Changed mind,1,127.47,0.0,Completed
R0004465,SL000089160,O00051899,2023-12-06,10,Damaged item,1,179.36,0.0,Completed
R0004466,SL000089177,O00051908,2025-09-23,2,Size or fit issue,1,81.45,0.0,Completed
R0004467,SL000089183,O00051913,2024-07-28,11,Incorrect item,1,35.57,0.0,Completed
R0004468,SL000089196,O00051922,2023-10-13,5,Faulty product,2,45.59,0.0,Completed
R0004469,SL000089201,O00051924,2025-12-10,20,Faulty product,1,59.46,0.0,Completed
